instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n20_p02_00617,train,20,0.2,78,9,19,"[9, 13, 0, 19]",4,"{""0"": [4, 9, 14, 19], ""1"": [4, 6, 9, 10, 17], ""2"": [3, 7, 9, 11, 14, 15, 16, 18], ""3"": [0, 15, 17], ""4"": [1, 6, 8, 17, 18], ""5"": [2, 6, 8, 10], ""6"": [9, 10, 13], ""7"": [1, 4, 8, 11, 14, 18], ""8"": [4, 11, 19], ""9"": [6, 11, 13, 18], ""10"": [5, 16], ""11"": [5, 6, 10], ""12"": [3, 7, 9, 10, 14, 15], ""13"": [0, 1, 4, 5, 17], ""14"": [1, 3, 8], ""15"": [17, 18, 19], ""16"": [11, 15], ""17"": [6, 7, 14], ""18"": [4, 6, 10, 17], ""19"": [6, 12]}","0: [4, 9, 14, 19]
1: [4, 6, 9, 10, 17]
2: [3, 7, 9, 11, 14, 15, 16, 18]
3: [0, 15, 17]
4: [1, 6, 8, 17, 18]
5: [2, 6, 8, 10]
6: [9, 10, 13]
7: [1, 4, 8, 11, 14, 18]
8: [4, 11, 19]
9: [6, 11, 13, 18]
10: [5, 16]
11: [5, 6, 10]
12: [3, 7, 9, 10, 14, 15]
13: [0, 1, 4, 5, 17]
14: [1, 3, 8]
15: [17, 18, 19]
16: [11, 15]
17: [6, 7, 14]
18: [4, 6, 10, 17]
19: [6, 12]"
train_n15_p025_00065,train,15,0.25,53,12,8,"[12, 6, 8]",3,"{""0"": [2, 3, 5, 8], ""1"": [6, 8, 12], ""2"": [7, 9, 10, 11], ""3"": [1, 2, 5, 6, 10, 14], ""4"": [6, 9], ""5"": [4, 7, 9], ""6"": [1, 5, 8, 9, 12, 14], ""7"": [3, 5], ""8"": [4, 10, 13], ""9"": [2, 5, 14], ""10"": [0, 4, 12], ""11"": [1, 3, 10], ""12"": [3, 6, 10], ""13"": [3, 5, 6, 9, 11, 14], ""14"": [0, 1]}","0: [2, 3, 5, 8]
1: [6, 8, 12]
2: [7, 9, 10, 11]
3: [1, 2, 5, 6, 10, 14]
4: [6, 9]
5: [4, 7, 9]
6: [1, 5, 8, 9, 12, 14]
7: [3, 5]
8: [4, 10, 13]
9: [2, 5, 14]
10: [0, 4, 12]
11: [1, 3, 10]
12: [3, 6, 10]
13: [3, 5, 6, 9, 11, 14]
14: [0, 1]"
train_n15_p025_00192,train,15,0.25,56,12,5,"[12, 5]",2,"{""0"": [1, 2, 10], ""1"": [3, 7, 13], ""2"": [1, 10, 14], ""3"": [1, 5, 6, 8, 10], ""4"": [6, 7, 8], ""5"": [4, 6, 12], ""6"": [2, 8, 9], ""7"": [2, 3, 4, 6, 10, 12], ""8"": [2, 5, 7, 13], ""9"": [13], ""10"": [11, 12, 14], ""11"": [0, 8, 12], ""12"": [0, 1, 2, 4, 5, 6, 10, 11, 14], ""13"": [0, 4, 5, 14], ""14"": [2, 8, 10]}","0: [1, 2, 10]
1: [3, 7, 13]
2: [1, 10, 14]
3: [1, 5, 6, 8, 10]
4: [6, 7, 8]
5: [4, 6, 12]
6: [2, 8, 9]
7: [2, 3, 4, 6, 10, 12]
8: [2, 5, 7, 13]
9: [13]
10: [11, 12, 14]
11: [0, 8, 12]
12: [0, 1, 2, 4, 5, 6, 10, 11, 14]
13: [0, 4, 5, 14]
14: [2, 8, 10]"
train_n5_p035_00447,train,5,0.35,7,3,0,"[3, 4, 0]",3,"{""0"": [], ""1"": [4], ""2"": [3, 4], ""3"": [2, 4], ""4"": [0, 1]}","0: []
1: [4]
2: [3, 4]
3: [2, 4]
4: [0, 1]"
train_n10_p03_00177,train,10,0.3,24,2,7,"[2, 5, 7]",3,"{""0"": [9], ""1"": [2, 9], ""2"": [1, 5, 6], ""3"": [0, 4, 7], ""4"": [1, 2, 5, 6], ""5"": [4, 7, 8], ""6"": [3, 7], ""7"": [2, 6], ""8"": [3, 6], ""9"": [0, 8]}","0: [9]
1: [2, 9]
2: [1, 5, 6]
3: [0, 4, 7]
4: [1, 2, 5, 6]
5: [4, 7, 8]
6: [3, 7]
7: [2, 6]
8: [3, 6]
9: [0, 8]"
train_n15_p025_00680,train,15,0.25,54,3,14,"[3, 12, 4, 14]",4,"{""0"": [1, 2, 3, 9, 13], ""1"": [0, 2, 8, 11, 12], ""2"": [3, 4, 6], ""3"": [6, 7, 11, 12], ""4"": [2, 3, 5, 6, 9, 11, 13, 14], ""5"": [2, 3, 4, 10], ""6"": [3], ""7"": [1, 8, 12], ""8"": [5], ""9"": [7, 13], ""10"": [3, 5, 7, 9], ""11"": [1, 6, 7, 12], ""12"": [2, 3, 4, 10], ""13"": [1, 2, 3, 5], ""14"": [3, 9]}","0: [1, 2, 3, 9, 13]
1: [0, 2, 8, 11, 12]
2: [3, 4, 6]
3: [6, 7, 11, 12]
4: [2, 3, 5, 6, 9, 11, 13, 14]
5: [2, 3, 4, 10]
6: [3]
7: [1, 8, 12]
8: [5]
9: [7, 13]
10: [3, 5, 7, 9]
11: [1, 6, 7, 12]
12: [2, 3, 4, 10]
13: [1, 2, 3, 5]
14: [3, 9]"
train_n5_p035_00643,train,5,0.35,10,4,1,"[4, 1]",2,"{""0"": [1], ""1"": [0, 2], ""2"": [3], ""3"": [0, 2, 4], ""4"": [0, 1, 2]}","0: [1]
1: [0, 2]
2: [3]
3: [0, 2, 4]
4: [0, 1, 2]"
train_n20_p02_00522,train,20,0.2,68,1,0,"[1, 6, 18, 0]",4,"{""0"": [4, 10, 18], ""1"": [3, 6, 14], ""2"": [0, 4, 10, 11, 17], ""3"": [1, 6, 19], ""4"": [0, 5, 16], ""5"": [3, 7, 19], ""6"": [1, 16, 18], ""7"": [6, 17], ""8"": [4, 7], ""9"": [1, 4, 10, 12], ""10"": [4, 19], ""11"": [5, 13, 18, 19], ""12"": [7, 14, 19], ""13"": [2, 3, 4, 9], ""14"": [3, 4, 6, 18], ""15"": [2, 4, 11, 14], ""16"": [3, 8, 13, 17], ""17"": [3, 8, 9, 11, 15], ""18"": [0, 2, 4], ""19"": [9, 10, 12, 13]}","0: [4, 10, 18]
1: [3, 6, 14]
2: [0, 4, 10, 11, 17]
3: [1, 6, 19]
4: [0, 5, 16]
5: [3, 7, 19]
6: [1, 16, 18]
7: [6, 17]
8: [4, 7]
9: [1, 4, 10, 12]
10: [4, 19]
11: [5, 13, 18, 19]
12: [7, 14, 19]
13: [2, 3, 4, 9]
14: [3, 4, 6, 18]
15: [2, 4, 11, 14]
16: [3, 8, 13, 17]
17: [3, 8, 9, 11, 15]
18: [0, 2, 4]
19: [9, 10, 12, 13]"
train_n10_p03_00440,train,10,0.3,27,3,4,"[3, 1, 7, 4]",4,"{""0"": [2, 3, 4, 6, 8], ""1"": [2, 5, 7], ""2"": [5, 6, 8], ""3"": [1, 5, 6], ""4"": [1, 3], ""5"": [2, 6, 7, 9], ""6"": [5], ""7"": [2, 4, 5], ""8"": [0], ""9"": [0, 8]}","0: [2, 3, 4, 6, 8]
1: [2, 5, 7]
2: [5, 6, 8]
3: [1, 5, 6]
4: [1, 3]
5: [2, 6, 7, 9]
6: [5]
7: [2, 4, 5]
8: [0]
9: [0, 8]"
train_n10_p03_00447,train,10,0.3,35,0,4,"[0, 4]",2,"{""0"": [2, 3, 4, 5, 9], ""1"": [0, 2, 4, 5, 7, 8, 9], ""2"": [0, 1, 3, 4, 6, 7, 8], ""3"": [4], ""4"": [2, 5, 7], ""5"": [1, 2], ""6"": [3], ""7"": [4, 5, 6], ""8"": [2, 3, 4, 7], ""9"": [0, 6]}","0: [2, 3, 4, 5, 9]
1: [0, 2, 4, 5, 7, 8, 9]
2: [0, 1, 3, 4, 6, 7, 8]
3: [4]
4: [2, 5, 7]
5: [1, 2]
6: [3]
7: [4, 5, 6]
8: [2, 3, 4, 7]
9: [0, 6]"
train_n20_p02_00236,train,20,0.2,75,1,6,"[1, 6]",2,"{""0"": [6, 12, 16], ""1"": [2, 6, 8, 15], ""2"": [0, 3, 5, 9, 13, 15], ""3"": [1, 4, 10, 11, 14], ""4"": [3, 5, 9, 10, 12, 14, 17, 18], ""5"": [6], ""6"": [7, 12, 14, 16], ""7"": [2, 10, 12, 15], ""8"": [5, 10, 13], ""9"": [16, 18], ""10"": [3, 7, 15, 16, 17], ""11"": [0, 1, 4, 9, 10, 19], ""12"": [0, 2, 7, 8, 10], ""13"": [0, 5], ""14"": [1, 3, 12, 16], ""15"": [6, 7, 9, 14], ""16"": [3, 4, 19], ""17"": [8, 14], ""18"": [9], ""19"": [10, 11, 18]}","0: [6, 12, 16]
1: [2, 6, 8, 15]
2: [0, 3, 5, 9, 13, 15]
3: [1, 4, 10, 11, 14]
4: [3, 5, 9, 10, 12, 14, 17, 18]
5: [6]
6: [7, 12, 14, 16]
7: [2, 10, 12, 15]
8: [5, 10, 13]
9: [16, 18]
10: [3, 7, 15, 16, 17]
11: [0, 1, 4, 9, 10, 19]
12: [0, 2, 7, 8, 10]
13: [0, 5]
14: [1, 3, 12, 16]
15: [6, 7, 9, 14]
16: [3, 4, 19]
17: [8, 14]
18: [9]
19: [10, 11, 18]"
train_n20_p02_00724,train,20,0.2,69,12,8,"[12, 2, 8]",3,"{""0"": [2, 4, 5, 6, 7], ""1"": [3, 11, 16], ""2"": [8, 15, 19], ""3"": [0, 4, 5, 6, 16], ""4"": [3, 9, 15, 16], ""5"": [7, 11, 15], ""6"": [13, 14, 17], ""7"": [0, 5, 8, 14], ""8"": [3, 7, 15, 16], ""9"": [15], ""10"": [3, 8, 9], ""11"": [2, 5, 6, 9, 16], ""12"": [2, 4, 7, 11, 13], ""13"": [0, 4, 10, 14], ""14"": [19], ""15"": [7, 9, 14, 17], ""16"": [2, 8], ""17"": [1, 2, 18, 19], ""18"": [5, 9, 13, 16], ""19"": [5, 10]}","0: [2, 4, 5, 6, 7]
1: [3, 11, 16]
2: [8, 15, 19]
3: [0, 4, 5, 6, 16]
4: [3, 9, 15, 16]
5: [7, 11, 15]
6: [13, 14, 17]
7: [0, 5, 8, 14]
8: [3, 7, 15, 16]
9: [15]
10: [3, 8, 9]
11: [2, 5, 6, 9, 16]
12: [2, 4, 7, 11, 13]
13: [0, 4, 10, 14]
14: [19]
15: [7, 9, 14, 17]
16: [2, 8]
17: [1, 2, 18, 19]
18: [5, 9, 13, 16]
19: [5, 10]"
train_n15_p025_00525,train,15,0.25,59,9,7,"[9, 8, 7]",3,"{""0"": [4, 10, 12, 13], ""1"": [3, 5, 12, 13, 14], ""2"": [1, 3, 9, 12, 14], ""3"": [0, 4, 9], ""4"": [1, 5, 9, 10, 13], ""5"": [0, 6, 8, 9, 11, 14], ""6"": [3, 7, 14], ""7"": [0, 5, 9, 12], ""8"": [3, 6, 7, 9, 13], ""9"": [1, 5, 8, 14], ""10"": [1, 3, 4, 6, 8], ""11"": [0, 4, 7, 14], ""12"": [0, 5, 13], ""13"": [], ""14"": [6, 7, 11]}","0: [4, 10, 12, 13]
1: [3, 5, 12, 13, 14]
2: [1, 3, 9, 12, 14]
3: [0, 4, 9]
4: [1, 5, 9, 10, 13]
5: [0, 6, 8, 9, 11, 14]
6: [3, 7, 14]
7: [0, 5, 9, 12]
8: [3, 6, 7, 9, 13]
9: [1, 5, 8, 14]
10: [1, 3, 4, 6, 8]
11: [0, 4, 7, 14]
12: [0, 5, 13]
13: []
14: [6, 7, 11]"
train_n5_p035_00238,train,5,0.35,6,3,4,"[3, 4]",2,"{""0"": [4], ""1"": [], ""2"": [3, 4], ""3"": [2, 4], ""4"": [2]}","0: [4]
1: []
2: [3, 4]
3: [2, 4]
4: [2]"
train_n5_p035_00537,train,5,0.35,9,0,1,"[0, 2, 3, 1]",4,"{""0"": [2], ""1"": [], ""2"": [0, 3], ""3"": [0, 1, 2], ""4"": [0, 1, 3]}","0: [2]
1: []
2: [0, 3]
3: [0, 1, 2]
4: [0, 1, 3]"
train_n15_p025_00111,train,15,0.25,58,2,1,"[2, 0, 1]",3,"{""0"": [1, 2, 3, 5, 8, 9], ""1"": [0, 3, 4, 9, 10, 11, 14], ""2"": [0, 3, 5, 11], ""3"": [0, 10, 11], ""4"": [9, 11], ""5"": [4], ""6"": [1, 3, 11, 14], ""7"": [0, 1, 2, 5, 6, 8, 11, 14], ""8"": [1, 3, 4, 6, 10, 12, 13], ""9"": [5, 13], ""10"": [4, 6, 8, 14], ""11"": [4, 9], ""12"": [1, 2, 4, 9, 14], ""13"": [6], ""14"": [1, 8]}","0: [1, 2, 3, 5, 8, 9]
1: [0, 3, 4, 9, 10, 11, 14]
2: [0, 3, 5, 11]
3: [0, 10, 11]
4: [9, 11]
5: [4]
6: [1, 3, 11, 14]
7: [0, 1, 2, 5, 6, 8, 11, 14]
8: [1, 3, 4, 6, 10, 12, 13]
9: [5, 13]
10: [4, 6, 8, 14]
11: [4, 9]
12: [1, 2, 4, 9, 14]
13: [6]
14: [1, 8]"
train_n10_p03_00597,train,10,0.3,32,0,6,"[0, 6]",2,"{""0"": [2, 6], ""1"": [2, 4, 5, 6], ""2"": [3], ""3"": [1, 4, 6, 9], ""4"": [0, 2, 3, 5, 6], ""5"": [2, 7, 8, 9], ""6"": [4, 5], ""7"": [0, 1, 3], ""8"": [0, 1, 2, 3, 7], ""9"": [6, 8]}","0: [2, 6]
1: [2, 4, 5, 6]
2: [3]
3: [1, 4, 6, 9]
4: [0, 2, 3, 5, 6]
5: [2, 7, 8, 9]
6: [4, 5]
7: [0, 1, 3]
8: [0, 1, 2, 3, 7]
9: [6, 8]"
train_n15_p025_00725,train,15,0.25,55,4,12,"[4, 12]",2,"{""0"": [8, 9, 10, 11], ""1"": [7, 11], ""2"": [], ""3"": [9, 10], ""4"": [1, 9, 12, 13, 14], ""5"": [0, 2, 8, 9, 11], ""6"": [3, 4, 5, 7, 10, 11], ""7"": [4, 6, 9], ""8"": [0, 1, 5, 7, 9, 12, 13], ""9"": [1, 6, 12], ""10"": [0, 7], ""11"": [0, 7, 13], ""12"": [1, 11], ""13"": [1, 2, 4, 7, 8, 9], ""14"": [3, 4, 5, 6, 10]}","0: [8, 9, 10, 11]
1: [7, 11]
2: []
3: [9, 10]
4: [1, 9, 12, 13, 14]
5: [0, 2, 8, 9, 11]
6: [3, 4, 5, 7, 10, 11]
7: [4, 6, 9]
8: [0, 1, 5, 7, 9, 12, 13]
9: [1, 6, 12]
10: [0, 7]
11: [0, 7, 13]
12: [1, 11]
13: [1, 2, 4, 7, 8, 9]
14: [3, 4, 5, 6, 10]"
train_n10_p03_00043,train,10,0.3,29,0,9,"[0, 9]",2,"{""0"": [1, 4, 7, 9], ""1"": [3, 5, 7], ""2"": [1, 5, 7, 8, 9], ""3"": [4, 5], ""4"": [0, 5, 8], ""5"": [0, 2, 3, 6], ""6"": [1, 2, 5, 9], ""7"": [1], ""8"": [1], ""9"": [1, 4]}","0: [1, 4, 7, 9]
1: [3, 5, 7]
2: [1, 5, 7, 8, 9]
3: [4, 5]
4: [0, 5, 8]
5: [0, 2, 3, 6]
6: [1, 2, 5, 9]
7: [1]
8: [1]
9: [1, 4]"
train_n10_p03_00149,train,10,0.3,21,5,2,"[5, 7, 2]",3,"{""0"": [4, 5, 8], ""1"": [6, 7, 8], ""2"": [], ""3"": [0, 1], ""4"": [1, 5, 6], ""5"": [1, 7], ""6"": [0, 2], ""7"": [2, 4, 8, 9], ""8"": [5], ""9"": [0]}","0: [4, 5, 8]
1: [6, 7, 8]
2: []
3: [0, 1]
4: [1, 5, 6]
5: [1, 7]
6: [0, 2]
7: [2, 4, 8, 9]
8: [5]
9: [0]"
train_n20_p02_00122,train,20,0.2,78,18,3,"[18, 3]",2,"{""0"": [4, 12, 19], ""1"": [9, 18], ""2"": [1, 3, 6, 7, 11, 12, 17, 18, 19], ""3"": [4, 9, 10, 13, 16], ""4"": [1, 13, 18], ""5"": [10, 16], ""6"": [14], ""7"": [10, 11], ""8"": [0, 1, 9, 10, 11, 12, 13], ""9"": [7, 8, 16], ""10"": [0, 7, 9, 16, 18], ""11"": [0, 1, 16, 19], ""12"": [3, 14], ""13"": [1, 11, 16, 17], ""14"": [6, 7, 13, 17], ""15"": [5, 6, 7, 10, 11], ""16"": [9, 12, 13], ""17"": [1, 2, 4, 8], ""18"": [3, 9, 10, 11, 15, 17], ""19"": [2, 3, 4, 18]}","0: [4, 12, 19]
1: [9, 18]
2: [1, 3, 6, 7, 11, 12, 17, 18, 19]
3: [4, 9, 10, 13, 16]
4: [1, 13, 18]
5: [10, 16]
6: [14]
7: [10, 11]
8: [0, 1, 9, 10, 11, 12, 13]
9: [7, 8, 16]
10: [0, 7, 9, 16, 18]
11: [0, 1, 16, 19]
12: [3, 14]
13: [1, 11, 16, 17]
14: [6, 7, 13, 17]
15: [5, 6, 7, 10, 11]
16: [9, 12, 13]
17: [1, 2, 4, 8]
18: [3, 9, 10, 11, 15, 17]
19: [2, 3, 4, 18]"
train_n15_p025_00566,train,15,0.25,47,12,4,"[12, 11, 14, 4]",4,"{""0"": [1, 10, 14], ""1"": [2, 3, 13], ""2"": [10, 14], ""3"": [11, 14], ""4"": [13], ""5"": [0, 6], ""6"": [0, 2, 9, 11, 13, 14], ""7"": [3, 5, 11, 13], ""8"": [0, 2, 13], ""9"": [2, 3], ""10"": [1, 5, 9, 12], ""11"": [0, 8, 9, 14], ""12"": [8, 10, 11], ""13"": [0, 2, 6, 7, 11, 12, 14], ""14"": [4]}","0: [1, 10, 14]
1: [2, 3, 13]
2: [10, 14]
3: [11, 14]
4: [13]
5: [0, 6]
6: [0, 2, 9, 11, 13, 14]
7: [3, 5, 11, 13]
8: [0, 2, 13]
9: [2, 3]
10: [1, 5, 9, 12]
11: [0, 8, 9, 14]
12: [8, 10, 11]
13: [0, 2, 6, 7, 11, 12, 14]
14: [4]"
train_n15_p025_00208,train,15,0.25,59,9,13,"[9, 8, 13]",3,"{""0"": [8, 11], ""1"": [4, 12], ""2"": [6, 10, 11, 13], ""3"": [0, 7, 11], ""4"": [1, 3, 6, 9], ""5"": [0, 8, 10, 14], ""6"": [0, 4, 10, 11, 12, 14], ""7"": [4, 5, 6, 10, 11, 14], ""8"": [1, 2, 5, 11, 13], ""9"": [0, 7, 8, 10], ""10"": [2, 5, 9, 12, 14], ""11"": [8, 9, 12, 13, 14], ""12"": [2, 6, 8], ""13"": [2, 7, 8, 11, 12], ""14"": [2]}","0: [8, 11]
1: [4, 12]
2: [6, 10, 11, 13]
3: [0, 7, 11]
4: [1, 3, 6, 9]
5: [0, 8, 10, 14]
6: [0, 4, 10, 11, 12, 14]
7: [4, 5, 6, 10, 11, 14]
8: [1, 2, 5, 11, 13]
9: [0, 7, 8, 10]
10: [2, 5, 9, 12, 14]
11: [8, 9, 12, 13, 14]
12: [2, 6, 8]
13: [2, 7, 8, 11, 12]
14: [2]"
train_n15_p025_00042,train,15,0.25,47,12,6,"[12, 4, 2, 9, 11, 6]",6,"{""0"": [3, 7, 8, 10], ""1"": [3, 11], ""2"": [0, 9, 13], ""3"": [0, 1, 2, 7, 10, 11], ""4"": [2, 7, 8, 14], ""5"": [0, 2, 4, 8, 9, 12, 13], ""6"": [1, 4, 7, 12, 13], ""7"": [0], ""8"": [12], ""9"": [8, 11], ""10"": [3], ""11"": [5, 6], ""12"": [4, 7, 14], ""13"": [0, 1, 5, 8, 9, 11], ""14"": []}","0: [3, 7, 8, 10]
1: [3, 11]
2: [0, 9, 13]
3: [0, 1, 2, 7, 10, 11]
4: [2, 7, 8, 14]
5: [0, 2, 4, 8, 9, 12, 13]
6: [1, 4, 7, 12, 13]
7: [0]
8: [12]
9: [8, 11]
10: [3]
11: [5, 6]
12: [4, 7, 14]
13: [0, 1, 5, 8, 9, 11]
14: []"
train_n20_p02_00628,train,20,0.2,88,6,19,"[6, 0, 12, 19]",4,"{""0"": [5, 7, 10, 12, 17], ""1"": [2, 5, 8, 11, 15, 19], ""2"": [0, 10, 16], ""3"": [0, 1, 11, 12, 13], ""4"": [3, 10, 16, 17, 19], ""5"": [7, 11, 12, 17], ""6"": [0, 2, 3, 15], ""7"": [4, 5], ""8"": [1, 13], ""9"": [12, 14, 15], ""10"": [2, 3, 4, 5, 8], ""11"": [3, 4, 8, 9, 12, 13], ""12"": [0, 2, 7, 8, 19], ""13"": [1, 4, 6, 11, 15, 17, 19], ""14"": [3, 4, 6, 7, 13, 15, 18], ""15"": [2, 3, 6, 16], ""16"": [0, 9, 10, 17, 19], ""17"": [4, 19], ""18"": [0, 3, 17], ""19"": [0, 6, 7, 13, 17]}","0: [5, 7, 10, 12, 17]
1: [2, 5, 8, 11, 15, 19]
2: [0, 10, 16]
3: [0, 1, 11, 12, 13]
4: [3, 10, 16, 17, 19]
5: [7, 11, 12, 17]
6: [0, 2, 3, 15]
7: [4, 5]
8: [1, 13]
9: [12, 14, 15]
10: [2, 3, 4, 5, 8]
11: [3, 4, 8, 9, 12, 13]
12: [0, 2, 7, 8, 19]
13: [1, 4, 6, 11, 15, 17, 19]
14: [3, 4, 6, 7, 13, 15, 18]
15: [2, 3, 6, 16]
16: [0, 9, 10, 17, 19]
17: [4, 19]
18: [0, 3, 17]
19: [0, 6, 7, 13, 17]"
train_n20_p02_00011,train,20,0.2,71,19,10,"[19, 11, 10]",3,"{""0"": [2, 10, 13, 14], ""1"": [0, 3, 8, 10, 16, 19], ""2"": [9, 10], ""3"": [5, 6, 7, 15], ""4"": [6, 15], ""5"": [1, 6, 8, 13], ""6"": [4, 17], ""7"": [8, 15, 18], ""8"": [7], ""9"": [3, 4, 10], ""10"": [14], ""11"": [6, 10, 16, 19], ""12"": [5, 6, 17], ""13"": [0, 3, 9, 11, 17, 18], ""14"": [0, 2, 3, 7, 9, 10, 11, 12], ""15"": [4, 16], ""16"": [6, 18], ""17"": [0, 2, 4], ""18"": [0, 2, 7, 10, 12, 14, 15], ""19"": [6, 8, 11, 18]}","0: [2, 10, 13, 14]
1: [0, 3, 8, 10, 16, 19]
2: [9, 10]
3: [5, 6, 7, 15]
4: [6, 15]
5: [1, 6, 8, 13]
6: [4, 17]
7: [8, 15, 18]
8: [7]
9: [3, 4, 10]
10: [14]
11: [6, 10, 16, 19]
12: [5, 6, 17]
13: [0, 3, 9, 11, 17, 18]
14: [0, 2, 3, 7, 9, 10, 11, 12]
15: [4, 16]
16: [6, 18]
17: [0, 2, 4]
18: [0, 2, 7, 10, 12, 14, 15]
19: [6, 8, 11, 18]"
train_n20_p02_00306,train,20,0.2,68,18,15,"[18, 14, 15]",3,"{""0"": [4, 10, 13], ""1"": [11, 15], ""2"": [0, 4, 5, 12, 17], ""3"": [9, 12, 14, 18], ""4"": [0, 1, 5, 9], ""5"": [0, 1, 14, 17, 19], ""6"": [8, 10], ""7"": [15, 19], ""8"": [11, 14, 17], ""9"": [3, 6, 7, 11, 14, 16, 18], ""10"": [0, 1, 6], ""11"": [6, 7, 14, 17, 19], ""12"": [2, 4, 19], ""13"": [3, 4], ""14"": [9, 10, 15], ""15"": [4], ""16"": [4, 6, 10, 19], ""17"": [18], ""18"": [4, 6, 11, 14, 19], ""19"": [0, 7, 16, 17]}","0: [4, 10, 13]
1: [11, 15]
2: [0, 4, 5, 12, 17]
3: [9, 12, 14, 18]
4: [0, 1, 5, 9]
5: [0, 1, 14, 17, 19]
6: [8, 10]
7: [15, 19]
8: [11, 14, 17]
9: [3, 6, 7, 11, 14, 16, 18]
10: [0, 1, 6]
11: [6, 7, 14, 17, 19]
12: [2, 4, 19]
13: [3, 4]
14: [9, 10, 15]
15: [4]
16: [4, 6, 10, 19]
17: [18]
18: [4, 6, 11, 14, 19]
19: [0, 7, 16, 17]"
train_n10_p03_00213,train,10,0.3,31,4,9,"[4, 8, 1, 9]",4,"{""0"": [2, 3, 4, 6], ""1"": [2, 7, 9], ""2"": [4, 6, 8], ""3"": [2, 9], ""4"": [2, 8], ""5"": [0, 4, 8, 9], ""6"": [1, 2, 4, 8], ""7"": [1, 4], ""8"": [0, 1, 7], ""9"": [4, 5, 6, 7]}","0: [2, 3, 4, 6]
1: [2, 7, 9]
2: [4, 6, 8]
3: [2, 9]
4: [2, 8]
5: [0, 4, 8, 9]
6: [1, 2, 4, 8]
7: [1, 4]
8: [0, 1, 7]
9: [4, 5, 6, 7]"
train_n20_p02_00505,train,20,0.2,85,13,16,"[13, 3, 16]",3,"{""0"": [1, 3, 5, 9, 12], ""1"": [3, 10], ""2"": [4, 10, 15], ""3"": [1, 4, 6, 10, 13, 16, 17], ""4"": [6, 10], ""5"": [1, 6, 8, 15], ""6"": [0, 9, 12, 14, 19], ""7"": [1, 3, 5, 6, 13, 14, 15, 17, 18], ""8"": [0, 3, 4, 12, 19], ""9"": [2, 7, 12, 17], ""10"": [], ""11"": [2, 18, 19], ""12"": [2, 6, 16], ""13"": [3, 11, 15, 17], ""14"": [0, 12, 17], ""15"": [0, 4, 9, 10], ""16"": [3, 5, 7, 8, 10, 12, 14], ""17"": [2, 3, 9, 16, 19], ""18"": [1, 3, 8, 10], ""19"": [0, 1, 2, 7, 10, 12]}","0: [1, 3, 5, 9, 12]
1: [3, 10]
2: [4, 10, 15]
3: [1, 4, 6, 10, 13, 16, 17]
4: [6, 10]
5: [1, 6, 8, 15]
6: [0, 9, 12, 14, 19]
7: [1, 3, 5, 6, 13, 14, 15, 17, 18]
8: [0, 3, 4, 12, 19]
9: [2, 7, 12, 17]
10: []
11: [2, 18, 19]
12: [2, 6, 16]
13: [3, 11, 15, 17]
14: [0, 12, 17]
15: [0, 4, 9, 10]
16: [3, 5, 7, 8, 10, 12, 14]
17: [2, 3, 9, 16, 19]
18: [1, 3, 8, 10]
19: [0, 1, 2, 7, 10, 12]"
train_n10_p03_00649,train,10,0.3,23,7,5,"[7, 5]",2,"{""0"": [5, 7], ""1"": [6, 7, 8], ""2"": [4, 8, 9], ""3"": [1, 8], ""4"": [], ""5"": [1, 8], ""6"": [3, 7], ""7"": [2, 4, 5, 8], ""8"": [4, 6, 9], ""9"": [2, 7]}","0: [5, 7]
1: [6, 7, 8]
2: [4, 8, 9]
3: [1, 8]
4: []
5: [1, 8]
6: [3, 7]
7: [2, 4, 5, 8]
8: [4, 6, 9]
9: [2, 7]"
train_n10_p03_00437,train,10,0.3,18,3,2,"[3, 2]",2,"{""0"": [2, 7], ""1"": [0, 3, 5], ""2"": [1], ""3"": [2, 4, 8], ""4"": [2, 6, 9], ""5"": [2, 3, 4], ""6"": [4], ""7"": [], ""8"": [3], ""9"": [5]}","0: [2, 7]
1: [0, 3, 5]
2: [1]
3: [2, 4, 8]
4: [2, 6, 9]
5: [2, 3, 4]
6: [4]
7: []
8: [3]
9: [5]"
train_n5_p035_00577,train,5,0.35,9,4,3,"[4, 0, 3]",3,"{""0"": [1, 2, 3], ""1"": [3, 4], ""2"": [1], ""3"": [2], ""4"": [0, 2]}","0: [1, 2, 3]
1: [3, 4]
2: [1]
3: [2]
4: [0, 2]"
train_n10_p03_00536,train,10,0.3,26,6,9,"[6, 0, 1, 9]",4,"{""0"": [1, 3, 4, 6], ""1"": [0, 2, 9], ""2"": [3], ""3"": [1, 2, 4], ""4"": [2, 3, 9], ""5"": [0, 3, 7], ""6"": [0, 2], ""7"": [2, 3, 4], ""8"": [0, 6, 9], ""9"": [1]}","0: [1, 3, 4, 6]
1: [0, 2, 9]
2: [3]
3: [1, 2, 4]
4: [2, 3, 9]
5: [0, 3, 7]
6: [0, 2]
7: [2, 3, 4]
8: [0, 6, 9]
9: [1]"
